Filename,Avg_pLDDT,Rating
Q06121.pdb,0.95,Excellent (极好)
Q59401.pdb,0.95,Excellent (极好)
A0A077JN67.pdb,0.95,Excellent (极好)
C0STY0.pdb,0.95,Excellent (极好)
Q988H5.pdb,0.95,Excellent (极好)
Q9FWR4.pdb,0.95,Excellent (极好)
P32960.pdb,0.95,Excellent (极好)
Q50756.pdb,0.95,Excellent (极好)
O75828.pdb,0.95,Excellent (极好)
Q7PCC4.pdb,0.95,Excellent (极好)
Q96XN9.pdb,0.95,Excellent (极好)
Q0JFI2.pdb,0.95,Excellent (极好)
C5BUF0.pdb,0.95,Excellent (极好)
A9QXB5.pdb,0.95,Excellent (极好)
W8E0Y0.pdb,0.95,Excellent (极好)
Q48436.pdb,0.95,Excellent (极好)
P84496.pdb,0.95,Excellent (极好)
Q977U6.pdb,0.95,Excellent (极好)
P9WPW9.pdb,0.95,Excellent (极好)
P51981.pdb,0.95,Excellent (极好)
A0A0D3MA54.pdb,0.95,Excellent (极好)
F2YCN5.pdb,0.95,Excellent (极好)
P18394.pdb,0.95,Excellent (极好)
P9WH11.pdb,0.95,Excellent (极好)
J9WN12.pdb,0.95,Excellent (极好)
Q9M563.pdb,0.95,Excellent (极好)
Q8NK64.pdb,0.95,Excellent (极好)
E3W861.pdb,0.95,Excellent (极好)
K0A689.pdb,0.95,Excellent (极好)
Q02971.pdb,0.95,Excellent (极好)
G9D322.pdb,0.95,Excellent (极好)
Q9K169.pdb,0.95,Excellent (极好)
A0A4D6J6W7.pdb,0.95,Excellent (极好)
A9WCM4.pdb,0.95,Excellent (极好)
C1DTU5.pdb,0.95,Excellent (极好)
P06988.pdb,0.95,Excellent (极好)
O58308.pdb,0.95,Excellent (极好)
Q9L6V3.pdb,0.95,Excellent (极好)
Q6VCW3.pdb,0.95,Excellent (极好)
P24228.pdb,0.95,Excellent (极好)
F0HXE4.pdb,0.95,Excellent (极好)
A0A140N932.pdb,0.95,Excellent (极好)
A0A0H5S3P5.pdb,0.95,Excellent (极好)
Q1HEQ0.pdb,0.95,Excellent (极好)
P42084.pdb,0.95,Excellent (极好)
Q51742.pdb,0.95,Excellent (极好)
P10370.pdb,0.95,Excellent (极好)
Q9HLX1.pdb,0.95,Excellent (极好)
Q9HCS2.pdb,0.95,Excellent (极好)
P0A016.pdb,0.95,Excellent (极好)
A0QU81.pdb,0.95,Excellent (极好)
H9TUK5.pdb,0.95,Excellent (极好)
Q6P587.pdb,0.95,Excellent (极好)
Q9XG54.pdb,0.95,Excellent (极好)
Q29U70.pdb,0.95,Excellent (极好)
Q08GL0.pdb,0.95,Excellent (极好)
A5JVZ2.pdb,0.95,Excellent (极好)
L0CR34.pdb,0.95,Excellent (极好)
Q97U35.pdb,0.95,Excellent (极好)
C4S833.pdb,0.95,Excellent (极好)
A0A120MXL9.pdb,0.95,Excellent (极好)
G0Y288.pdb,0.95,Excellent (极好)
A0LST6.pdb,0.95,Excellent (极好)
Q58010.pdb,0.95,Excellent (极好)
Q0ZS21.pdb,0.95,Excellent (极好)
Q81DR3.pdb,0.95,Excellent (极好)
Q9AVK0.pdb,0.95,Excellent (极好)
Q4PNI0.pdb,0.95,Excellent (极好)
O59485.pdb,0.95,Excellent (极好)
Q0WT03.pdb,0.95,Excellent (极好)
Q9FPF0.pdb,0.95,Excellent (极好)
Q8G545.pdb,0.95,Excellent (极好)
Q9AJS8.pdb,0.95,Excellent (极好)
Q8BGL3.pdb,0.95,Excellent (极好)
F9UM18.pdb,0.95,Excellent (极好)
G2R8B5.pdb,0.95,Excellent (极好)
O51564.pdb,0.95,Excellent (极好)
Q97W08.pdb,0.95,Excellent (极好)
Q4U3F7.pdb,0.95,Excellent (极好)
P00947.pdb,0.95,Excellent (极好)
B6V876.pdb,0.95,Excellent (极好)
Q1KLW0.pdb,0.95,Excellent (极好)
Q9FQE8.pdb,0.95,Excellent (极好)
Q5FQJ0.pdb,0.95,Excellent (极好)
S6BFC0.pdb,0.95,Excellent (极好)
U3TH11.pdb,0.95,Excellent (极好)
Q93EN4.pdb,0.95,Excellent (极好)
S5U834.pdb,0.95,Excellent (极好)
Q9AQH6.pdb,0.95,Excellent (极好)
P45798.pdb,0.95,Excellent (极好)
P11172.pdb,0.95,Excellent (极好)
E4NI20.pdb,0.95,Excellent (极好)
A0R6D9.pdb,0.95,Excellent (极好)
P07314.pdb,0.95,Excellent (极好)
Q9U493.pdb,0.95,Excellent (极好)
B7XBZ7.pdb,0.95,Excellent (极好)
Q7Z4W1.pdb,0.95,Excellent (极好)
M1R338.pdb,0.95,Excellent (极好)
A0A076JRL8.pdb,0.95,Excellent (极好)
L7T8H2.pdb,0.95,Excellent (极好)
Q0PC20.pdb,0.95,Excellent (极好)
A4ISB9.pdb,0.95,Excellent (极好)
Q6TGN2.pdb,0.95,Excellent (极好)
P16311.pdb,0.95,Excellent (极好)
O26004.pdb,0.95,Excellent (极好)
P30615.pdb,0.95,Excellent (极好)
P27051.pdb,0.95,Excellent (极好)
Q59601.pdb,0.95,Excellent (极好)
U6NHS3.pdb,0.95,Excellent (极好)
P9WQP7.pdb,0.95,Excellent (极好)
T1WDH2.pdb,0.95,Excellent (极好)
A9WC36.pdb,0.95,Excellent (极好)
Q96UI5.pdb,0.95,Excellent (极好)
Q86PM2.pdb,0.95,Excellent (极好)
E8T502.pdb,0.95,Excellent (极好)
B6YSF3.pdb,0.95,Excellent (极好)
F2X5L9.pdb,0.95,Excellent (极好)
G9D320.pdb,0.95,Excellent (极好)
Q9ZBU1.pdb,0.95,Excellent (极好)
A0A125T1T5.pdb,0.95,Excellent (极好)
O26232.pdb,0.95,Excellent (极好)
P83218.pdb,0.95,Excellent (极好)
C9DRU9.pdb,0.95,Excellent (极好)
P09622.pdb,0.95,Excellent (极好)
Q1XGD4.pdb,0.95,Excellent (极好)
Q9X2I8.pdb,0.95,Excellent (极好)
Q2HPP6.pdb,0.95,Excellent (极好)
G2QH51.pdb,0.95,Excellent (极好)
B7XBZ8.pdb,0.95,Excellent (极好)
P07288.pdb,0.95,Excellent (极好)
Q65MI2.pdb,0.95,Excellent (极好)
B7J8J0.pdb,0.95,Excellent (极好)
A4FQE5.pdb,0.95,Excellent (极好)
C7B608.pdb,0.95,Excellent (极好)
Q7N6U8.pdb,0.95,Excellent (极好)
P37773.pdb,0.95,Excellent (极好)
Q9SSX0.pdb,0.95,Excellent (极好)
Q304Q4.pdb,0.95,Excellent (极好)
A1TH50.pdb,0.95,Excellent (极好)
P00777.pdb,0.95,Excellent (极好)
A1RUM9.pdb,0.95,Excellent (极好)
O22617.pdb,0.95,Excellent (极好)
Q2PGY1.pdb,0.95,Excellent (极好)
Q6KZB1.pdb,0.95,Excellent (极好)
M0RC77.pdb,0.95,Excellent (极好)
J9WNR5.pdb,0.95,Excellent (极好)
A0A097QQT4.pdb,0.95,Excellent (极好)
Q304Q5.pdb,0.95,Excellent (极好)
P0C0X1.pdb,0.95,Excellent (极好)
Q7WT42.pdb,0.95,Excellent (极好)
A5F5Y3.pdb,0.95,Excellent (极好)
P99159.pdb,0.95,Excellent (极好)
P0A0A8.pdb,0.95,Excellent (极好)
X4YXV3.pdb,0.95,Excellent (极好)
C1K3M8.pdb,0.95,Excellent (极好)
Q9L4G1.pdb,0.95,Excellent (极好)
B0ZB55.pdb,0.95,Excellent (极好)
B8H6N5.pdb,0.94,Excellent (极好)
S6CFJ1.pdb,0.94,Excellent (极好)
Q9H6Z9.pdb,0.94,Excellent (极好)
Q597B8.pdb,0.94,Excellent (极好)
Q8U2A4.pdb,0.94,Excellent (极好)
A0A0C6E754.pdb,0.94,Excellent (极好)
O28778.pdb,0.94,Excellent (极好)
A0KL98.pdb,0.94,Excellent (极好)
Q63880.pdb,0.94,Excellent (极好)
O30298.pdb,0.94,Excellent (极好)
Q96XE7.pdb,0.94,Excellent (极好)
P35505.pdb,0.94,Excellent (极好)
D5LRR6.pdb,0.94,Excellent (极好)
T1WW82.pdb,0.94,Excellent (极好)
Q8JIP7.pdb,0.94,Excellent (极好)
C5IFU0.pdb,0.94,Excellent (极好)
P10959.pdb,0.94,Excellent (极好)
Q4ZFU2.pdb,0.94,Excellent (极好)
C6L862.pdb,0.94,Excellent (极好)
Q70Y21.pdb,0.94,Excellent (极好)
Q50EK4.pdb,0.94,Excellent (极好)
O93623.pdb,0.94,Excellent (极好)
P50991.pdb,0.94,Excellent (极好)
A0A0S1NK17.pdb,0.94,Excellent (极好)
Q02928.pdb,0.94,Excellent (极好)
P51182.pdb,0.94,Excellent (极好)
P0A6M8.pdb,0.94,Excellent (极好)
Q59618.pdb,0.94,Excellent (极好)
Q9X6Z2.pdb,0.94,Excellent (极好)
P10584.pdb,0.94,Excellent (极好)
I1L6I6.pdb,0.94,Excellent (极好)
O74641.pdb,0.94,Excellent (极好)
Q9AJD6.pdb,0.94,Excellent (极好)
P12256.pdb,0.94,Excellent (极好)
Q9C525.pdb,0.94,Excellent (极好)
U3TI46.pdb,0.94,Excellent (极好)
A0A0A0PVL7.pdb,0.94,Excellent (极好)
B3WD16.pdb,0.94,Excellent (极好)
Q6J1M5.pdb,0.94,Excellent (极好)
Q92876.pdb,0.94,Excellent (极好)
P9WQ13.pdb,0.94,Excellent (极好)
C1E5X2.pdb,0.94,Excellent (极好)
P38179.pdb,0.94,Excellent (极好)
Q6PW77.pdb,0.94,Excellent (极好)
A9H275.pdb,0.94,Excellent (极好)
O34788.pdb,0.94,Excellent (极好)
Q92R47.pdb,0.94,Excellent (极好)
A4K8Z2.pdb,0.94,Excellent (极好)
P17169.pdb,0.94,Excellent (极好)
Q9FPN4.pdb,0.94,Excellent (极好)
A0A075Q354.pdb,0.94,Excellent (极好)
A0JC77.pdb,0.94,Excellent (极好)
Q05488.pdb,0.94,Excellent (极好)
D3ZUA0.pdb,0.94,Excellent (极好)
Q4QNS8.pdb,0.94,Excellent (极好)
H2DH16.pdb,0.94,Excellent (极好)
Q8LPL7.pdb,0.94,Excellent (极好)
D2K8K6.pdb,0.94,Excellent (极好)
Q29073.pdb,0.94,Excellent (极好)
Q8KN11.pdb,0.94,Excellent (极好)
Q8NJJ9.pdb,0.94,Excellent (极好)
O50083.pdb,0.94,Excellent (极好)
Q0KKA6.pdb,0.94,Excellent (极好)
Q9BU02.pdb,0.94,Excellent (极好)
P35503.pdb,0.94,Excellent (极好)
Q8TUC8.pdb,0.94,Excellent (极好)
P94804.pdb,0.94,Excellent (极好)
D8WN00.pdb,0.94,Excellent (极好)
Q8ZLM7.pdb,0.94,Excellent (极好)
Q4K418.pdb,0.94,Excellent (极好)
P53184.pdb,0.94,Excellent (极好)
G5DGA8.pdb,0.94,Excellent (极好)
Q9FPN3.pdb,0.94,Excellent (极好)
Q8DK72.pdb,0.94,Excellent (极好)
P40495.pdb,0.94,Excellent (极好)
D0UZK7.pdb,0.94,Excellent (极好)
T1WWB9.pdb,0.94,Excellent (极好)
P0CT88.pdb,0.94,Excellent (极好)
Q57900.pdb,0.94,Excellent (极好)
A0A059WLZ7.pdb,0.94,Excellent (极好)
P08686.pdb,0.94,Excellent (极好)
Q6S3D7.pdb,0.94,Excellent (极好)
Q9PU23.pdb,0.94,Excellent (极好)
Q50EK6.pdb,0.94,Excellent (极好)
Q6R7M4.pdb,0.94,Excellent (极好)
Q9VA70.pdb,0.94,Excellent (极好)
Q5D8X4.pdb,0.94,Excellent (极好)
M1R367.pdb,0.94,Excellent (极好)
O58453.pdb,0.94,Excellent (极好)
Q6PH75.pdb,0.94,Excellent (极好)
A0A0H3FYM1.pdb,0.94,Excellent (极好)
D1C7Y4.pdb,0.94,Excellent (极好)
O58237.pdb,0.94,Excellent (极好)
P77425.pdb,0.94,Excellent (极好)
Q4J6C9.pdb,0.94,Excellent (极好)
A0A3T0YV67.pdb,0.94,Excellent (极好)
P07943.pdb,0.94,Excellent (极好)
Q15759.pdb,0.94,Excellent (极好)
O28341.pdb,0.94,Excellent (极好)
Q9Y8D9.pdb,0.94,Excellent (极好)
S4TYX4.pdb,0.94,Excellent (极好)
O28294.pdb,0.94,Excellent (极好)
Q8IE47.pdb,0.94,Excellent (极好)
B1N1A2.pdb,0.94,Excellent (极好)
A0A0H3K7Y1.pdb,0.94,Excellent (极好)
L0D9B6.pdb,0.94,Excellent (极好)
O07177.pdb,0.94,Excellent (极好)
Q8CJQ1.pdb,0.94,Excellent (极好)
M9VR53.pdb,0.94,Excellent (极好)
I3RFR5.pdb,0.94,Excellent (极好)
O24529.pdb,0.94,Excellent (极好)
Q89E96.pdb,0.94,Excellent (极好)
Q2RJ94.pdb,0.94,Excellent (极好)
Q7XR61.pdb,0.94,Excellent (极好)
Q9ZAP8.pdb,0.94,Excellent (极好)
Q27758.pdb,0.94,Excellent (极好)
Q9M1W4.pdb,0.94,Excellent (极好)
P30711.pdb,0.94,Excellent (极好)
P51094.pdb,0.94,Excellent (极好)
P0CU53.pdb,0.94,Excellent (极好)
B1KD89.pdb,0.94,Excellent (极好)
Q00535.pdb,0.94,Excellent (极好)
Q4W6L6.pdb,0.94,Excellent (极好)
O54204.pdb,0.94,Excellent (极好)
Q20CL1.pdb,0.94,Excellent (极好)
P93243.pdb,0.94,Excellent (极好)
Q8IE38.pdb,0.94,Excellent (极好)
B8IF02.pdb,0.94,Excellent (极好)
Q48935.pdb,0.94,Excellent (极好)
P98187.pdb,0.94,Excellent (极好)
P24158.pdb,0.94,Excellent (极好)
Q58346.pdb,0.94,Excellent (极好)
Q88RQ5.pdb,0.94,Excellent (极好)
B6VFQ8.pdb,0.94,Excellent (极好)
A5U2B7.pdb,0.94,Excellent (极好)
A0A5A4PXL6.pdb,0.94,Excellent (极好)
Q8U2E4.pdb,0.94,Excellent (极好)
B5ABD8.pdb,0.94,Excellent (极好)
Q0VZ68.pdb,0.94,Excellent (极好)
Q8KN40.pdb,0.94,Excellent (极好)
P40288.pdb,0.94,Excellent (极好)
P39406.pdb,0.94,Excellent (极好)
Q08ET4.pdb,0.94,Excellent (极好)
Q5JIE9.pdb,0.94,Excellent (极好)
P53215.pdb,0.94,Excellent (极好)
Q8YXV3.pdb,0.94,Excellent (极好)
D8L2Y2.pdb,0.94,Excellent (极好)
P52208.pdb,0.94,Excellent (极好)
A0A0A1H8I4.pdb,0.94,Excellent (极好)
Q13087.pdb,0.94,Excellent (极好)
O86436.pdb,0.94,Excellent (极好)
K9NKC3.pdb,0.94,Excellent (极好)
P39077.pdb,0.94,Excellent (极好)
L0N5C4.pdb,0.94,Excellent (极好)
A2QIR3.pdb,0.94,Excellent (极好)
Q12629.pdb,0.94,Excellent (极好)
B9ZZZ6.pdb,0.94,Excellent (极好)
Q8KRD4.pdb,0.94,Excellent (极好)
H9BQR9.pdb,0.94,Excellent (极好)
Q8U3U9.pdb,0.94,Excellent (极好)
G4VV62.pdb,0.94,Excellent (极好)
Q97L63.pdb,0.94,Excellent (极好)
A6BM07.pdb,0.94,Excellent (极好)
Q95M12.pdb,0.94,Excellent (极好)
P17988.pdb,0.94,Excellent (极好)
P0AB85.pdb,0.94,Excellent (极好)
P20132.pdb,0.94,Excellent (极好)
D3IWE5.pdb,0.94,Excellent (极好)
P40999.pdb,0.94,Excellent (极好)
Q9ZGH6.pdb,0.94,Excellent (极好)
Q5JFV8.pdb,0.94,Excellent (极好)
Q07010.pdb,0.94,Excellent (极好)
Q88BB5.pdb,0.94,Excellent (极好)
A0A0M4J2R3.pdb,0.94,Excellent (极好)
B4XEK5.pdb,0.94,Excellent (极好)
O49235.pdb,0.94,Excellent (极好)
P16083.pdb,0.94,Excellent (极好)
A4IJM8.pdb,0.94,Excellent (极好)
Q8ISJ5.pdb,0.94,Excellent (极好)
P48637.pdb,0.94,Excellent (极好)
Q9Z4N5.pdb,0.94,Excellent (极好)
P9WIQ1.pdb,0.94,Excellent (极好)
Q8RHX2.pdb,0.94,Excellent (极好)
F6L7F5.pdb,0.94,Excellent (极好)
Q9C4M5.pdb,0.94,Excellent (极好)
Q81R22.pdb,0.94,Excellent (极好)
Q4QEB3.pdb,0.94,Excellent (极好)
M1F2U2.pdb,0.94,Excellent (极好)
A1XBT9.pdb,0.94,Excellent (极好)
A0A0E4CER9.pdb,0.94,Excellent (极好)
P08263.pdb,0.94,Excellent (极好)
E5DD06.pdb,0.94,Excellent (极好)
Q9RBS3.pdb,0.94,Excellent (极好)
Q6TQT0.pdb,0.94,Excellent (极好)
Q26304.pdb,0.94,Excellent (极好)
V5LER1.pdb,0.94,Excellent (极好)
Q1AG35.pdb,0.94,Excellent (极好)
F1KBQ3.pdb,0.94,Excellent (极好)
Q9A1Y0.pdb,0.94,Excellent (极好)
Q29476.pdb,0.94,Excellent (极好)
Q6WAU1.pdb,0.94,Excellent (极好)
F6IXY6.pdb,0.94,Excellent (极好)
P06961.pdb,0.94,Excellent (极好)
P93033.pdb,0.94,Excellent (极好)
Q8RB32.pdb,0.94,Excellent (极好)
F4IV16.pdb,0.94,Excellent (极好)
Q7CIZ7.pdb,0.94,Excellent (极好)
Q4KIM5.pdb,0.94,Excellent (极好)
Q4JB88.pdb,0.94,Excellent (极好)
Q2RK58.pdb,0.94,Excellent (极好)
A0A0H2ZF87.pdb,0.94,Excellent (极好)
Q6R7Z5.pdb,0.94,Excellent (极好)
A1S0B1.pdb,0.94,Excellent (极好)
A0A3G5E8S8.pdb,0.94,Excellent (极好)
A3GHR6.pdb,0.94,Excellent (极好)
Q84DC4.pdb,0.94,Excellent (极好)
D2CFQ9.pdb,0.94,Excellent (极好)
F0S6Y3.pdb,0.94,Excellent (极好)
Q9I6K2.pdb,0.94,Excellent (极好)
O05510.pdb,0.94,Excellent (极好)
Q83WH5.pdb,0.94,Excellent (极好)
E7FHL9.pdb,0.94,Excellent (极好)
P39079.pdb,0.94,Excellent (极好)
P06133.pdb,0.94,Excellent (极好)
H2IFE7.pdb,0.94,Excellent (极好)
H6LBB0.pdb,0.94,Excellent (极好)
Q9HIC2.pdb,0.94,Excellent (极好)
Q9BUM1.pdb,0.94,Excellent (极好)
O51648.pdb,0.94,Excellent (极好)
Q580R7.pdb,0.94,Excellent (极好)
P04995.pdb,0.94,Excellent (极好)
Q9UHK6.pdb,0.94,Excellent (极好)
P80324.pdb,0.94,Excellent (极好)
Q9ZWQ9.pdb,0.94,Excellent (极好)
F1SWA0.pdb,0.94,Excellent (极好)
Q21NF7.pdb,0.94,Excellent (极好)
Q8THU2.pdb,0.94,Excellent (极好)
A0A455KZK8.pdb,0.94,Excellent (极好)
Q8U4Q3.pdb,0.94,Excellent (极好)
Q9HWM8.pdb,0.94,Excellent (极好)
Q56775.pdb,0.94,Excellent (极好)
Q9I530.pdb,0.94,Excellent (极好)
Q1HGL1.pdb,0.94,Excellent (极好)
A8YCJ7.pdb,0.94,Excellent (极好)
P49425.pdb,0.94,Excellent (极好)
Q82P90.pdb,0.94,Excellent (极好)
Q9DDU5.pdb,0.94,Excellent (极好)
A4UU22.pdb,0.94,Excellent (极好)
Q9TQS6.pdb,0.94,Excellent (极好)
M1QEG4.pdb,0.94,Excellent (极好)
P29237.pdb,0.94,Excellent (极好)
Q6PNM8.pdb,0.94,Excellent (极好)
Q52032.pdb,0.94,Excellent (极好)
B1GT63.pdb,0.94,Excellent (极好)
F9VPG1.pdb,0.94,Excellent (极好)
Q9I3T5.pdb,0.94,Excellent (极好)
Q20CL2.pdb,0.94,Excellent (极好)
M1R344.pdb,0.94,Excellent (极好)
T1NXM4.pdb,0.94,Excellent (极好)
C5J3R6.pdb,0.94,Excellent (极好)
P51649.pdb,0.94,Excellent (极好)
A4F1Q6.pdb,0.94,Excellent (极好)
P56707.pdb,0.94,Excellent (极好)
A5HIG4.pdb,0.94,Excellent (极好)
Q47914.pdb,0.94,Excellent (极好)
P48515.pdb,0.94,Excellent (极好)
A7YBX4.pdb,0.94,Excellent (极好)
Q4VRW7.pdb,0.94,Excellent (极好)
I6Y4D2.pdb,0.94,Excellent (极好)
Q72JC9.pdb,0.94,Excellent (极好)
A3MUZ0.pdb,0.94,Excellent (极好)
Q0E4W0.pdb,0.94,Excellent (极好)
G3FFC9.pdb,0.94,Excellent (极好)
P07237.pdb,0.94,Excellent (极好)
Q4VRW4.pdb,0.94,Excellent (极好)
Q5AUX2.pdb,0.94,Excellent (极好)
Q2I2N4.pdb,0.94,Excellent (极好)
H6V8U4.pdb,0.94,Excellent (极好)
F5BFC8.pdb,0.94,Excellent (极好)
Q9RUY4.pdb,0.94,Excellent (极好)
G0Y286.pdb,0.94,Excellent (极好)
B2BSJ6.pdb,0.94,Excellent (极好)
A0A0F7EVN0.pdb,0.94,Excellent (极好)
P63411.pdb,0.94,Excellent (极好)
P58603.pdb,0.94,Excellent (极好)
A7HNY8.pdb,0.94,Excellent (极好)
Q00G41.pdb,0.94,Excellent (极好)
A9CJ26.pdb,0.94,Excellent (极好)
J7LH11.pdb,0.94,Excellent (极好)
O08367.pdb,0.94,Excellent (极好)
A0A346XR64.pdb,0.94,Excellent (极好)
A1KZ88.pdb,0.94,Excellent (极好)
Q9XGT8.pdb,0.94,Excellent (极好)
A0A2I7M6F6.pdb,0.94,Excellent (极好)
Q9M8S8.pdb,0.94,Excellent (极好)
A3MUJ4.pdb,0.94,Excellent (极好)
Q07DT9.pdb,0.94,Excellent (极好)
P28861.pdb,0.94,Excellent (极好)
Q20CL5.pdb,0.94,Excellent (极好)
P16116.pdb,0.94,Excellent (极好)
Q8XB60.pdb,0.94,Excellent (极好)
P80318.pdb,0.94,Excellent (极好)
Q9WY14.pdb,0.94,Excellent (极好)
P41407.pdb,0.94,Excellent (极好)
Q8X270.pdb,0.94,Excellent (极好)
J7II91.pdb,0.94,Excellent (极好)
F8G0M3.pdb,0.94,Excellent (极好)
Q43771.pdb,0.94,Excellent (极好)
D4P4Y7.pdb,0.94,Excellent (极好)
Q04212.pdb,0.94,Excellent (极好)
P76217.pdb,0.94,Excellent (极好)
Q2YS20.pdb,0.94,Excellent (极好)
Q9NL96.pdb,0.94,Excellent (极好)
Q58991.pdb,0.94,Excellent (极好)
Q8L7J2.pdb,0.94,Excellent (极好)
A4YGN0.pdb,0.94,Excellent (极好)
A3E7Z7.pdb,0.94,Excellent (极好)
P93031.pdb,0.94,Excellent (极好)
P9WJJ7.pdb,0.94,Excellent (极好)
Q57981.pdb,0.94,Excellent (极好)
C0LZJ6.pdb,0.94,Excellent (极好)
Q9I6J9.pdb,0.94,Excellent (极好)
P28838.pdb,0.94,Excellent (极好)
Q8U2I1.pdb,0.94,Excellent (极好)
A0A2U8JGA6.pdb,0.94,Excellent (极好)
O84919.pdb,0.94,Excellent (极好)
W5RWH8.pdb,0.94,Excellent (极好)
A0A0F6QU36.pdb,0.94,Excellent (极好)
Q8GTJ0.pdb,0.94,Excellent (极好)
T1WWB5.pdb,0.94,Excellent (极好)
A0A0C6ENR6.pdb,0.94,Excellent (极好)
A6MF03.pdb,0.94,Excellent (极好)
P52209.pdb,0.94,Excellent (极好)
A0QVM9.pdb,0.94,Excellent (极好)
S4T8N6.pdb,0.94,Excellent (极好)
F6JRN6.pdb,0.94,Excellent (极好)
P26902.pdb,0.94,Excellent (极好)
Q06AK7.pdb,0.94,Excellent (极好)
R7AVK7.pdb,0.94,Excellent (极好)
P95748.pdb,0.94,Excellent (极好)
P77488.pdb,0.94,Excellent (极好)
B5BLP0.pdb,0.94,Excellent (极好)
Q6Q3H3.pdb,0.94,Excellent (极好)
D9TH31.pdb,0.94,Excellent (极好)
F8RPR8.pdb,0.94,Excellent (极好)
P9WHQ9.pdb,0.94,Excellent (极好)
Q9HUA0.pdb,0.94,Excellent (极好)
P22309.pdb,0.94,Excellent (极好)
Q47RJ6.pdb,0.94,Excellent (极好)
E7FI87.pdb,0.94,Excellent (极好)
Q6EB26.pdb,0.94,Excellent (极好)
B4EKH5.pdb,0.94,Excellent (极好)
Q948T6.pdb,0.94,Excellent (极好)
Q70GK8.pdb,0.94,Excellent (极好)
Q8LSC2.pdb,0.94,Excellent (极好)
E9LVH8.pdb,0.94,Excellent (极好)
C3VEV9.pdb,0.94,Excellent (极好)
P39138.pdb,0.94,Excellent (极好)
W8QF82.pdb,0.94,Excellent (极好)
Q9YD18.pdb,0.94,Excellent (极好)
Q5EXK1.pdb,0.94,Excellent (极好)
E4MYY0.pdb,0.94,Excellent (极好)
Q97VM8.pdb,0.94,Excellent (极好)
B5SYI8.pdb,0.94,Excellent (极好)
Q15738.pdb,0.94,Excellent (极好)
D5GRP3.pdb,0.94,Excellent (极好)
Q2XSC4.pdb,0.94,Excellent (极好)
Q7YRG5.pdb,0.94,Excellent (极好)
O54288.pdb,0.94,Excellent (极好)
Q5U924.pdb,0.94,Excellent (极好)
D3GDK4.pdb,0.94,Excellent (极好)
Q8LIL0.pdb,0.94,Excellent (极好)
Q9XGT9.pdb,0.94,Excellent (极好)
Q3IFA2.pdb,0.94,Excellent (极好)
Q4U1I5.pdb,0.94,Excellent (极好)
Q3HL75.pdb,0.94,Excellent (极好)
P54166.pdb,0.94,Excellent (极好)
A3KEZ1.pdb,0.94,Excellent (极好)
A0S5Z5.pdb,0.94,Excellent (极好)
Q96T66.pdb,0.94,Excellent (极好)
B8ZV93.pdb,0.94,Excellent (极好)
A8J2S9.pdb,0.94,Excellent (极好)
A0A0A1E7P5.pdb,0.94,Excellent (极好)
Q8NRQ7.pdb,0.94,Excellent (极好)
P38489.pdb,0.94,Excellent (极好)
Q67YC0.pdb,0.94,Excellent (极好)
C5BJ89.pdb,0.94,Excellent (极好)
Q5SIY4.pdb,0.94,Excellent (极好)
O08355.pdb,0.94,Excellent (极好)
Q0P8J7.pdb,0.94,Excellent (极好)
Q12051.pdb,0.94,Excellent (极好)
H9N839.pdb,0.94,Excellent (极好)
P80522.pdb,0.94,Excellent (极好)
C8WGQ3.pdb,0.94,Excellent (极好)
Q59I68.pdb,0.94,Excellent (极好)
Q9I0Q0.pdb,0.94,Excellent (极好)
Q58499.pdb,0.94,Excellent (极好)
P63224.pdb,0.94,Excellent (极好)
O00748.pdb,0.94,Excellent (极好)
P83194.pdb,0.94,Excellent (极好)
B2BSJ5.pdb,0.94,Excellent (极好)
Q8U1M0.pdb,0.94,Excellent (极好)
A4XGA6.pdb,0.94,Excellent (极好)
Q9I5I6.pdb,0.94,Excellent (极好)
Q66ME9.pdb,0.94,Excellent (极好)
S6C8W7.pdb,0.94,Excellent (极好)
I6Z9A7.pdb,0.94,Excellent (极好)
P21888.pdb,0.94,Excellent (极好)
Q9Y8J4.pdb,0.94,Excellent (极好)
Q97W94.pdb,0.94,Excellent (极好)
Q9RWH9.pdb,0.94,Excellent (极好)
P85968.pdb,0.94,Excellent (极好)
Q50EK5.pdb,0.94,Excellent (极好)
Q58HT5.pdb,0.94,Excellent (极好)
P0C037.pdb,0.94,Excellent (极好)
Q9C8Y9.pdb,0.94,Excellent (极好)
Q9UTM7.pdb,0.94,Excellent (极好)
A8JC04.pdb,0.94,Excellent (极好)
A5N5D3.pdb,0.94,Excellent (极好)
A0A172MAU1.pdb,0.94,Excellent (极好)
Q5U789.pdb,0.94,Excellent (极好)
Q08IT7.pdb,0.94,Excellent (极好)
Q8MJ30.pdb,0.94,Excellent (极好)
A0A0N9WRG3.pdb,0.94,Excellent (极好)
F1T242.pdb,0.94,Excellent (极好)
Q9WYD3.pdb,0.94,Excellent (极好)
Q64573.pdb,0.94,Excellent (极好)
Q1J0W0.pdb,0.94,Excellent (极好)
Q6NUS8.pdb,0.94,Excellent (极好)
Q6XKX6.pdb,0.94,Excellent (极好)
A0A1B3EB36.pdb,0.94,Excellent (极好)
Q5CXD0.pdb,0.94,Excellent (极好)
P0A6I3.pdb,0.94,Excellent (极好)
A0A073KHN9.pdb,0.94,Excellent (极好)
P0ADR6.pdb,0.94,Excellent (极好)
